id,URL,ns1:title,ns1:description,ns1:keywords,ns1:pres_category,ns1:agency,BOS Agency number,ns1:fog ,ns1:published,ns1:versions,ns1:licensing,ns1:type,ns1:inclusion,ns1:identifier,ns1:audience,ns1:coverage,ns1:language,ns1:publisher,BOS Publishing agency number,ns1:availability,ns1:mandate,ns1:owner,ns1:source,ns1:contributor,BOS contributing agency number,ns1:referenceslnsw,ns1:referencenswrecords,ns1:referencenla,ns1:containdata,ns1:current,ns1:featured,ns1:rights,ns1:filesize,ns1:rawfilesize,ns1:mimetype,ns1:pages,ns1:swfurl,ns1:processstate,ns1:workflowstate,ns1:previewurl,ns1:txturl,ns1:thumbnailurl,uid1,uid2,uid3,uid4,uid5,uid6,uid7,uid8,uid9,uid10,uid11,uid12,uid13,uid14,uid15,uid16,uid17,uid18,uid19,uid20,uid21,uid22,uid23,uid24,uid25,uid26,uid27,uid28,uid29
1131,http://publications.nsw.gov.au/pub/b41/a14/b41a1440b7b3453818a0443f15bf6834d47280a8/document.pdf,NSW Department of Community Services Annual Report 2007/08,,,,,114,,29/09/2008,,Attribution Creative Commons (cc by),Annual Report,30/06/2008,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,3M,3298287,application/pdf,236,http://publications.nsw.gov.au/pub/b41/a14/b41a1440b7b3453818a0443f15bf6834d47280a8/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/b41/a14/b41a1440b7b3453818a0443f15bf6834d47280a8/preview.jpg,http://publications.nsw.gov.au/pub/b41/a14/b41a1440b7b3453818a0443f15bf6834d47280a8/publication.txt,http://publications.nsw.gov.au/pub/b41/a14/b41a1440b7b3453818a0443f15bf6834d47280a8/thumbnail.gif,b41a1440b7b3453818a0443f15bf6834d47280a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,http://publications.nsw.gov.au/pub/ac5/dea/ac5dea7ec7c422eb80588062ab3c9693ef57ffab/document.pdf,NSW Department of Education and Training Annual Report 2008,,,,,567,,2008,,Attribution Creative Commons (cc by),Annual Report,30/06/2008,,Australians,New South Wales,English,,,,,,,,,,,,,,,"©State of New South Wales through the NSW Department of Education and Training, 2008",5M,5333998,application/pdf,248,http://publications.nsw.gov.au/pub/ac5/dea/ac5dea7ec7c422eb80588062ab3c9693ef57ffab/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/ac5/dea/ac5dea7ec7c422eb80588062ab3c9693ef57ffab/preview.jpg,http://publications.nsw.gov.au/pub/ac5/dea/ac5dea7ec7c422eb80588062ab3c9693ef57ffab/publication.txt,http://publications.nsw.gov.au/pub/ac5/dea/ac5dea7ec7c422eb80588062ab3c9693ef57ffab/thumbnail.gif,ac5dea7ec7c422eb80588062ab3c9693ef57ffab,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,http://publications.nsw.gov.au/pub/431/fba/431fbad60a76ce8e9f7a336cf882885d6038908f/document.pdf,NSW Department of Gaming and Racing Annual Report 2004-05,,,,,408,,28/10/2005,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,2M,2787338,application/pdf,92,http://publications.nsw.gov.au/pub/431/fba/431fbad60a76ce8e9f7a336cf882885d6038908f/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/431/fba/431fbad60a76ce8e9f7a336cf882885d6038908f/publication.txt,http://publications.nsw.gov.au/pub/431/fba/431fbad60a76ce8e9f7a336cf882885d6038908f/thumbnail.gif,431fbad60a76ce8e9f7a336cf882885d6038908f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,http://publications.nsw.gov.au/pub/018/1ba/0181ba7a5e99871042052710adc91475ffe80a3d/document.pdf,NSW Department of Health Annual Report 2007-08,,,,,53,,10/12/2008,,Attribution Creative Commons (cc by),Annual Report,30/06/2008,,Australians,New South Wales,English,,,,,,,,,,,,,,,©NSW Department of Health 2008,6M,7315263,application/pdf,306,http://publications.nsw.gov.au/pub/018/1ba/0181ba7a5e99871042052710adc91475ffe80a3d/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/018/1ba/0181ba7a5e99871042052710adc91475ffe80a3d/preview.jpg,http://publications.nsw.gov.au/pub/018/1ba/0181ba7a5e99871042052710adc91475ffe80a3d/publication.txt,http://publications.nsw.gov.au/pub/018/1ba/0181ba7a5e99871042052710adc91475ffe80a3d/thumbnail.gif,0181ba7a5e99871042052710adc91475ffe80a3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,http://publications.nsw.gov.au/pub/2f2/c5e/2f2c5e3c1f0635cc1f906ed8de042a554bee7771/document.pdf,NSW Department of Housing Annual Report 2002-2003,,,,,42,Social and Community Services,20/10/2003,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,11M,11917775,application/pdf,150,http://publications.nsw.gov.au/pub/2f2/c5e/2f2c5e3c1f0635cc1f906ed8de042a554bee7771/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/2f2/c5e/2f2c5e3c1f0635cc1f906ed8de042a554bee7771/preview.jpg,http://publications.nsw.gov.au/pub/2f2/c5e/2f2c5e3c1f0635cc1f906ed8de042a554bee7771/publication.txt,http://publications.nsw.gov.au/pub/2f2/c5e/2f2c5e3c1f0635cc1f906ed8de042a554bee7771/thumbnail.gif,2f2c5e3c1f0635cc1f906ed8de042a554bee7771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,http://publications.nsw.gov.au/pub/506/66d/50666df8bf860ba6cc7da873f2d23eeda1e24b9a/document.pdf,NSW Department of Housing Annual Report 2003-04,,,,,42,Social and Community Services,19/10/2004,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,4M,4691718,application/pdf,160,http://publications.nsw.gov.au/pub/506/66d/50666df8bf860ba6cc7da873f2d23eeda1e24b9a/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/506/66d/50666df8bf860ba6cc7da873f2d23eeda1e24b9a/publication.txt,http://publications.nsw.gov.au/pub/506/66d/50666df8bf860ba6cc7da873f2d23eeda1e24b9a/thumbnail.gif,50666df8bf860ba6cc7da873f2d23eeda1e24b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,http://publications.nsw.gov.au/pub/119/dd3/119dd36871cf4ffd63c9cdb340f75cd3b40cd39b/document.pdf,NSW Department of Housing Annual Report 2004-2005,,,,,42,Social and Community Services,30/09/2005,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,4M,4261175,application/pdf,168,http://publications.nsw.gov.au/pub/119/dd3/119dd36871cf4ffd63c9cdb340f75cd3b40cd39b/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/119/dd3/119dd36871cf4ffd63c9cdb340f75cd3b40cd39b/publication.txt,http://publications.nsw.gov.au/pub/119/dd3/119dd36871cf4ffd63c9cdb340f75cd3b40cd39b/thumbnail.gif,119dd36871cf4ffd63c9cdb340f75cd3b40cd39b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,http://publications.nsw.gov.au/pub/d45/555/d455552bb7cf821d33a176c3ce2f49ccfbba3904/document.pdf,NSW Department of Housing Annual Report 2005-2006,"Part 1, Part 2, Part 3",,,,42,Social and Community Services,27/11/2006,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,4M,4427092,application/pdf,19,http://publications.nsw.gov.au/pub/d45/555/d455552bb7cf821d33a176c3ce2f49ccfbba3904/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/d45/555/d455552bb7cf821d33a176c3ce2f49ccfbba3904/publication.txt,http://publications.nsw.gov.au/pub/d45/555/d455552bb7cf821d33a176c3ce2f49ccfbba3904/thumbnail.gif,d455552bb7cf821d33a176c3ce2f49ccfbba3904,c706873ba2ec7b79b14983cc36b7fc0fbf9ccbd4,aae7d24198b13449698e178b36f4ce2b56ea6d3f,,,,,,,,,,,,,,,,,,,,,,,,,,
122,http://publications.nsw.gov.au/pub/dd9/557/dd9557ce3e6f101c0abbc8da0ca47e7cd868100a/document.pdf,NSW Department of Juvenile Justice Annual Report 02/03,,,,,1682,Law and Order,20/10/2003,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,2M,3015631,application/pdf,96,http://publications.nsw.gov.au/pub/dd9/557/dd9557ce3e6f101c0abbc8da0ca47e7cd868100a/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/dd9/557/dd9557ce3e6f101c0abbc8da0ca47e7cd868100a/publication.txt,http://publications.nsw.gov.au/pub/dd9/557/dd9557ce3e6f101c0abbc8da0ca47e7cd868100a/thumbnail.gif,dd9557ce3e6f101c0abbc8da0ca47e7cd868100a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,http://publications.nsw.gov.au/pub/f4e/ec2/f4eec2d255096e8f435c638d2a79c4f6b49a5568/document.pdf,NSW Department of Juvenile Justice Annual Report 2004 - 2005,,,,,1682,Law and Order,20/10/2005,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,3M,3246612,application/pdf,120,http://publications.nsw.gov.au/pub/f4e/ec2/f4eec2d255096e8f435c638d2a79c4f6b49a5568/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/f4e/ec2/f4eec2d255096e8f435c638d2a79c4f6b49a5568/publication.txt,http://publications.nsw.gov.au/pub/f4e/ec2/f4eec2d255096e8f435c638d2a79c4f6b49a5568/thumbnail.gif,f4eec2d255096e8f435c638d2a79c4f6b49a5568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,http://publications.nsw.gov.au/pub/2c4/167/2c4167495cce36b4777cefc44edaf3e0da057bb0/document.pdf,NSW Department of Juvenile Justice Annual Report 2005 - 2006,,,,,1682,Law and Order,18/10/2006,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,2M,2615915,application/pdf,136,http://publications.nsw.gov.au/pub/2c4/167/2c4167495cce36b4777cefc44edaf3e0da057bb0/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/2c4/167/2c4167495cce36b4777cefc44edaf3e0da057bb0/publication.txt,http://publications.nsw.gov.au/pub/2c4/167/2c4167495cce36b4777cefc44edaf3e0da057bb0/thumbnail.gif,2c4167495cce36b4777cefc44edaf3e0da057bb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,http://publications.nsw.gov.au/pub/d37/930/d379307eecd49b3f8f016e85611547a4b1706a72/document.pdf,NSW Department of Juvenile Justice Annual Report 2006 – 2007,"Part 1, Part 2",,,,1682,Law and Order,19/10/2007,,Attribution Creative Commons (cc by),Annual Report,29/08/2008,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,1M,1996302,application/pdf,70,http://publications.nsw.gov.au/pub/d37/930/d379307eecd49b3f8f016e85611547a4b1706a72/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/d37/930/d379307eecd49b3f8f016e85611547a4b1706a72/publication.txt,http://publications.nsw.gov.au/pub/d37/930/d379307eecd49b3f8f016e85611547a4b1706a72/thumbnail.gif,d379307eecd49b3f8f016e85611547a4b1706a72,361119784625d1a8b134a10e7137465df8d9a197,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,http://publications.nsw.gov.au/pub/961/fec/961fecf9267ccdf13e14b59c9002a1cfdd861f95/document.pdf,NSW Department of Juvenile Justice Annual Report 2007 – 2008,,,,,1682,,21/10/2008,,Attribution Creative Commons (cc by),Annual Report,30/06/2008,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,3M,3693005,application/pdf,124,http://publications.nsw.gov.au/pub/961/fec/961fecf9267ccdf13e14b59c9002a1cfdd861f95/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/961/fec/961fecf9267ccdf13e14b59c9002a1cfdd861f95/preview.jpg,http://publications.nsw.gov.au/pub/961/fec/961fecf9267ccdf13e14b59c9002a1cfdd861f95/publication.txt,http://publications.nsw.gov.au/pub/961/fec/961fecf9267ccdf13e14b59c9002a1cfdd861f95/thumbnail.gif,961fecf9267ccdf13e14b59c9002a1cfdd861f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,http://publications.nsw.gov.au/pub/e82/e7d/e82e7dab3bcb48276f5572bf2392eb3ec918c65d/document.pdf,NSW Department of Lands Annual Report 2008,,,,,3527,,18/11/2008,,Attribution Creative Commons (cc by),Annual Report,30/06/2008,,Australians,New South Wales,English,,,,,,,,,,,,,,,©2008 New South Wales Government,16M,17289038,application/pdf,272,,previewable,published,http://publications.nsw.gov.au/pub/e82/e7d/e82e7dab3bcb48276f5572bf2392eb3ec918c65d/preview.jpg,http://publications.nsw.gov.au/pub/e82/e7d/e82e7dab3bcb48276f5572bf2392eb3ec918c65d/publication.txt,http://publications.nsw.gov.au/pub/e82/e7d/e82e7dab3bcb48276f5572bf2392eb3ec918c65d/thumbnail.gif,e82e7dab3bcb48276f5572bf2392eb3ec918c65d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,http://publications.nsw.gov.au/pub/57f/3a4/57f3a460131f8d2e8e550ae1914c4b1a590ccfa2/document.pdf,NSW Department of Local Government Annual Report 2005-06,,"DLG,",,,3176,Government Administration,6/10/2006,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©NSW Department of Local Government 2006,6M,6816159,application/pdf,172,http://publications.nsw.gov.au/pub/57f/3a4/57f3a460131f8d2e8e550ae1914c4b1a590ccfa2/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/57f/3a4/57f3a460131f8d2e8e550ae1914c4b1a590ccfa2/preview.jpg,http://publications.nsw.gov.au/pub/57f/3a4/57f3a460131f8d2e8e550ae1914c4b1a590ccfa2/publication.txt,http://publications.nsw.gov.au/pub/57f/3a4/57f3a460131f8d2e8e550ae1914c4b1a590ccfa2/thumbnail.gif,57f3a460131f8d2e8e550ae1914c4b1a590ccfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,http://publications.nsw.gov.au/pub/7ae/e8b/7aee8b68bc5ef33cbac137264bf56ce0b78dc978/document.pdf,NSW Department of Local Government Annual Report 2007-08,,"DLG,",,,3176,,31/10/2008,,Attribution Creative Commons (cc by),Annual Report,30/06/2008,,Australians,New South Wales,English,,,,,,,,,,,,,,,©NSW Department of Local Government 2008,33M,34988622,application/pdf,126,,previewable,published,http://publications.nsw.gov.au/pub/7ae/e8b/7aee8b68bc5ef33cbac137264bf56ce0b78dc978/preview.jpg,http://publications.nsw.gov.au/pub/7ae/e8b/7aee8b68bc5ef33cbac137264bf56ce0b78dc978/publication.txt,http://publications.nsw.gov.au/pub/7ae/e8b/7aee8b68bc5ef33cbac137264bf56ce0b78dc978/thumbnail.gif,7aee8b68bc5ef33cbac137264bf56ce0b78dc978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,http://publications.nsw.gov.au/pub/977/397/97739721774bd606e89e60fb9a5fdf04fcf41c90/document.pdf,NSW Department of Natural Resources Annual Report 2005-06,,,,,4722,Land and Resource Management,15/11/2006,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©NSW Department of Natural Resources 2006,13M,14110022,application/pdf,148,http://publications.nsw.gov.au/pub/977/397/97739721774bd606e89e60fb9a5fdf04fcf41c90/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/977/397/97739721774bd606e89e60fb9a5fdf04fcf41c90/preview.jpg,http://publications.nsw.gov.au/pub/977/397/97739721774bd606e89e60fb9a5fdf04fcf41c90/publication.txt,http://publications.nsw.gov.au/pub/977/397/97739721774bd606e89e60fb9a5fdf04fcf41c90/thumbnail.gif,97739721774bd606e89e60fb9a5fdf04fcf41c90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,http://publications.nsw.gov.au/pub/4c2/9e8/4c29e8b52f295f681e0ef7240a264ea1d9f43c14/document.pdf,NSW Department of Primary Industries Annual Report 2004-05,,,,,3987,,30/11/2005,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales 2005,2M,2869955,application/pdf,140,http://publications.nsw.gov.au/pub/4c2/9e8/4c29e8b52f295f681e0ef7240a264ea1d9f43c14/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/4c2/9e8/4c29e8b52f295f681e0ef7240a264ea1d9f43c14/publication.txt,http://publications.nsw.gov.au/pub/4c2/9e8/4c29e8b52f295f681e0ef7240a264ea1d9f43c14/thumbnail.gif,4c29e8b52f295f681e0ef7240a264ea1d9f43c14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,http://publications.nsw.gov.au/pub/fdf/4f3/fdf4f3a8db005d4364a2d6e95ef279ba21a7fb78/document.pdf,NSW Department of Primary Industries Annual Report 2007-08,,,,,3987,,22/12/2008,,Attribution Creative Commons (cc by),Annual Report,30/06/2008,,Australians,New South Wales,English,,,,,,,,,,,,,,,"©State of New South Wales, 2008",7M,7728223,application/pdf,252,http://publications.nsw.gov.au/pub/fdf/4f3/fdf4f3a8db005d4364a2d6e95ef279ba21a7fb78/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/fdf/4f3/fdf4f3a8db005d4364a2d6e95ef279ba21a7fb78/publication.txt,,fdf4f3a8db005d4364a2d6e95ef279ba21a7fb78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,http://publications.nsw.gov.au/pub/e92/e41/e92e411990a05088bba369aaec0cca9d0ff26b46/document.pdf,NSW Department of Public Works Annual Report 65-66,,,,,3082,,21/03/1967,,Attribution Creative Commons (cc by),Annual Report,31/12/2007,,Australians,New South Wales,English,Parliament of New South Wales ,,,,,,,,,,,,,,©State of New South Wales,43M,45135738,application/pdf,97,,previewable,published,http://publications.nsw.gov.au/pub/e92/e41/e92e411990a05088bba369aaec0cca9d0ff26b46/preview.jpg,http://publications.nsw.gov.au/pub/e92/e41/e92e411990a05088bba369aaec0cca9d0ff26b46/publication.txt,http://publications.nsw.gov.au/pub/e92/e41/e92e411990a05088bba369aaec0cca9d0ff26b46/thumbnail.gif,e92e411990a05088bba369aaec0cca9d0ff26b46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,http://publications.nsw.gov.au/pub/920/868/9208689583f776a5cb48b72947ee7d9292d8f640/document.pdf,NSW Department of Sport & Recreation Annual Report 1997/98,,,,,3628,Health,4/09/1998,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,2M,2360296,application/pdf,119,http://publications.nsw.gov.au/pub/920/868/9208689583f776a5cb48b72947ee7d9292d8f640/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/920/868/9208689583f776a5cb48b72947ee7d9292d8f640/preview.jpg,http://publications.nsw.gov.au/pub/920/868/9208689583f776a5cb48b72947ee7d9292d8f640/publication.txt,http://publications.nsw.gov.au/pub/920/868/9208689583f776a5cb48b72947ee7d9292d8f640/thumbnail.gif,9208689583f776a5cb48b72947ee7d9292d8f640,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,http://publications.nsw.gov.au/pub/fbd/0e5/fbd0e5f684802822d5b149d9e7345b2e8db4ff25/document.pdf,NSW Department of Sport & Recreation Annual Report 1998 – 1999,,,,,3628,Health,26/08/1999,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,7M,7898511,application/pdf,124,http://publications.nsw.gov.au/pub/fbd/0e5/fbd0e5f684802822d5b149d9e7345b2e8db4ff25/publication.swf,browseable,published,http://publications.nsw.gov.au/pub/fbd/0e5/fbd0e5f684802822d5b149d9e7345b2e8db4ff25/preview.jpg,http://publications.nsw.gov.au/pub/fbd/0e5/fbd0e5f684802822d5b149d9e7345b2e8db4ff25/publication.txt,http://publications.nsw.gov.au/pub/fbd/0e5/fbd0e5f684802822d5b149d9e7345b2e8db4ff25/thumbnail.gif,fbd0e5f684802822d5b149d9e7345b2e8db4ff25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,http://publications.nsw.gov.au/pub/7f4/9be/7f49be341465ab2e8c28c2122f5d6da516f6e57c/document.pdf,NSW Department of Sport & Recreation Annual Report 1999-2000,,,,,3628,Health,7/11/2000,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,1M,1068861,application/pdf,126,http://publications.nsw.gov.au/pub/7f4/9be/7f49be341465ab2e8c28c2122f5d6da516f6e57c/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/7f4/9be/7f49be341465ab2e8c28c2122f5d6da516f6e57c/publication.txt,http://publications.nsw.gov.au/pub/7f4/9be/7f49be341465ab2e8c28c2122f5d6da516f6e57c/thumbnail.gif,7f49be341465ab2e8c28c2122f5d6da516f6e57c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,http://publications.nsw.gov.au/pub/e7d/8e5/e7d8e55d6162b2e6340dee1f796882be95e6d3ef/document.pdf,NSW Department of Sport and Recreation Annual Report 2001,,,,,3628,Health,2001,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,3M,3735305,application/pdf,156,,previewable,published,http://publications.nsw.gov.au/pub/e7d/8e5/e7d8e55d6162b2e6340dee1f796882be95e6d3ef/preview.jpg,http://publications.nsw.gov.au/pub/e7d/8e5/e7d8e55d6162b2e6340dee1f796882be95e6d3ef/publication.txt,http://publications.nsw.gov.au/pub/e7d/8e5/e7d8e55d6162b2e6340dee1f796882be95e6d3ef/thumbnail.gif,e7d8e55d6162b2e6340dee1f796882be95e6d3ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,http://publications.nsw.gov.au/pub/fe4/fd9/fe4fd9c33c36410850dc8b33987d4d990027e5a9/document.pdf,NSW Department of Sport and Recreation Annual Report 2001/2002,,,,,3628,Health,18/10/2002,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,999K,1023098,application/pdf,153,http://publications.nsw.gov.au/pub/fe4/fd9/fe4fd9c33c36410850dc8b33987d4d990027e5a9/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/fe4/fd9/fe4fd9c33c36410850dc8b33987d4d990027e5a9/publication.txt,http://publications.nsw.gov.au/pub/fe4/fd9/fe4fd9c33c36410850dc8b33987d4d990027e5a9/thumbnail.gif,fe4fd9c33c36410850dc8b33987d4d990027e5a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,http://publications.nsw.gov.au/pub/2ac/f92/2acf9265971cf958efee79cea1747926c59d1c7f/document.pdf,"NSW Department of Tourism, Sport and Recreation Annual Report 2003-04",,,,,3889,Health,22/11/2004,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,3M,3504436,application/pdf,111,http://publications.nsw.gov.au/pub/2ac/f92/2acf9265971cf958efee79cea1747926c59d1c7f/publication.swf,browseable,published,,http://publications.nsw.gov.au/pub/2ac/f92/2acf9265971cf958efee79cea1747926c59d1c7f/publication.txt,http://publications.nsw.gov.au/pub/2ac/f92/2acf9265971cf958efee79cea1747926c59d1c7f/thumbnail.gif,2acf9265971cf958efee79cea1747926c59d1c7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,http://publications.nsw.gov.au/pub/467/c18/467c18ab9fec454965cbd96673c7743775aebfef/document.pdf,"NSW Department of Tourism, Sport and Recreation Annual Report 2004-2005",,,,,3889,Health,20/10/2005,,Attribution Creative Commons (cc by),Annual Report,14/12/2007,,Australians,New South Wales,English,,,,,,,,,,,,,,,©State of New South Wales,2M,2955546,application/pdf,118,,previewable,published,http://publications.nsw.gov.au/pub/467/c18/467c18ab9fec454965cbd96673c7743775aebfef/preview.jpg,http://publications.nsw.gov.au/pub/467/c18/467c18ab9fec454965cbd96673c7743775aebfef/publication.txt,http://publications.nsw.gov.au/pub/467/c18/467c18ab9fec454965cbd96673c7743775aebfef/thumbnail.gif,467c18ab9fec454965cbd96673c7743775aebfef,,,,,,,,,,,,,,,,,,,,,,,,,,,,
